nivel,episod,recompensa,pasi,succes,epsilon
1,2638,304.04999999999956,149,1,0.07140982029180207
1,2639,41.70000000000016,86,0,0.07133841047151027
1,2640,303.8999999999995,152,1,0.07126707206103876
1,2641,305.4499999999996,151,1,0.07119580498897772
1,2642,52.40000000000015,82,0,0.07112460918398875
1,2643,120.49999999999976,130,0,0.07105348457480476
1,2644,303.94999999999953,151,1,0.07098243109022996
1,2645,303.8499999999995,153,1,0.07091144865913973
1,2646,303.94999999999953,151,1,0.07084053721048059
1,2647,303.8499999999995,153,1,0.0707696966732701
1,2648,304.04999999999956,149,1,0.07069892697659683
1,2649,304.04999999999956,149,1,0.07062822804962023
1,2650,304.04999999999956,149,1,0.0705575998215706
1,2651,303.99999999999955,150,1,0.07048704222174904
1,2652,303.94999999999953,151,1,0.07041655517952729
1,2653,303.94999999999953,151,1,0.07034613862434776
1,2654,58.35000000000015,83,0,0.07027579248572341
1,2655,303.8999999999995,152,1,0.07020551669323769
1,2656,303.8499999999995,153,1,0.07013531117654445
1,2657,304.04999999999956,149,1,0.07006517586536791
1,2658,303.7999999999995,154,1,0.06999511068950254
1,2659,303.8999999999995,152,1,0.06992511557881304
1,2660,303.7499999999995,155,1,0.06985519046323423
1,2661,303.8999999999995,152,1,0.06978533527277099
1,2662,303.94999999999953,151,1,0.06971554993749822
1,2663,305.54999999999956,149,1,0.06964583438756072
1,2664,303.84999999999957,153,1,0.06957618855317316
1,2665,303.8999999999996,152,1,0.06950661236461998
1,2666,55.40000000000015,82,0,0.06943710575225537
1,2667,303.99999999999955,150,1,0.06936766864650311
1,2668,303.99999999999955,150,1,0.06929830097785661
1,2669,303.8999999999995,152,1,0.06922900267687875
1,2670,305.54999999999956,149,1,0.06915977367420187
1,2671,305.54999999999956,149,1,0.06909061390052766
1,2672,304.04999999999956,149,1,0.06902152328662714
1,2673,305.44999999999953,151,1,0.06895250176334052
1,2674,58.40000000000015,82,0,0.06888354926157718
1,2675,58.40000000000015,82,0,0.0688146657123156
1,2676,303.99999999999955,150,1,0.06874585104660329
1,2677,305.4499999999996,151,1,0.06867710519555668
1,2678,303.8999999999995,152,1,0.06860842809036113
1,2679,303.8499999999995,153,1,0.06853981966227077
1,2680,303.8499999999995,153,1,0.06847127984260849
1,2681,303.94999999999953,151,1,0.06840280856276588
1,2682,303.7999999999995,154,1,0.06833440575420312
1,2683,303.8999999999995,152,1,0.06826607134844892
1,2684,303.8499999999995,153,1,0.06819780527710047
1,2685,55.350000000000136,83,0,0.06812960747182337
1,2686,303.99999999999955,150,1,0.06806147786435154
1,2687,303.59999999999945,158,1,0.06799341638648719
1,2688,305.3999999999995,152,1,0.06792542297010071
1,2689,303.8499999999995,153,1,0.06785749754713061
1,2690,303.8499999999995,153,1,0.06778964004958347
1,2691,303.99999999999955,150,1,0.06772185040953389
1,2692,303.94999999999953,151,1,0.06765412855912437
1,2693,304.04999999999956,149,1,0.06758647443056524
1,2694,303.6999999999995,156,1,0.06751888795613468
1,2695,58.40000000000015,82,0,0.06745136906817856
1,2696,303.8499999999995,153,1,0.06738391769911038
1,2697,303.94999999999953,151,1,0.06731653378141127
1,2698,305.4499999999996,151,1,0.06724921724762986
1,2699,305.54999999999956,149,1,0.06718196803038223
1,2700,305.49999999999955,150,1,0.06711478606235186
1,2701,305.54999999999956,149,1,0.06704767127628951
1,2702,305.54999999999956,149,1,0.06698062360501322
1,2703,303.79999999999956,154,1,0.06691364298140821
1,2704,303.8999999999995,152,1,0.06684672933842681
1,2705,58.40000000000015,82,0,0.06677988260908838
1,2706,303.59999999999957,158,1,0.06671310272647929
1,2707,305.54999999999956,149,1,0.06664638962375281
1,2708,305.4999999999996,150,1,0.06657974323412906
1,2709,56.950000000000145,81,0,0.06651316349089494
1,2710,303.99999999999955,150,1,0.06644665032740404
1,2711,58.35000000000015,83,0,0.06638020367707664
1,2712,307.04999999999956,149,1,0.06631382347339956
1,2713,305.49999999999955,150,1,0.06624750964992616
1,2714,303.8999999999996,152,1,0.06618126214027624
1,2715,303.8999999999996,152,1,0.06611508087813596
1,2716,303.8999999999995,152,1,0.06604896579725783
1,2717,305.34999999999957,153,1,0.06598291683146057
1,2718,58.450000000000145,81,0,0.0659169339146291
1,2719,303.84999999999957,153,1,0.06585101698071448
1,2720,305.44999999999953,151,1,0.06578516596373377
1,2721,304.04999999999956,149,1,0.06571938079777004
1,2722,304.04999999999956,149,1,0.06565366141697226
1,2723,303.7999999999995,154,1,0.06558800775555529
1,2724,304.04999999999956,149,1,0.06552241974779974
1,2725,304.04999999999956,149,1,0.06545689732805193
1,2726,303.7999999999995,154,1,0.06539144043072388
1,2727,305.3999999999995,152,1,0.06532604899029316
1,2728,56.90000000000015,82,0,0.06526072294130288
1,2729,304.04999999999956,149,1,0.06519546221836157
1,2730,303.8999999999995,152,1,0.06513026675614321
1,2731,303.8999999999995,152,1,0.06506513648938707
1,2732,58.40000000000015,82,0,0.06500007135289768
1,2733,303.94999999999953,151,1,0.06493507128154478
1,2734,55.40000000000015,82,0,0.06487013621026325
