episod,recompensa,pasi,succes,epsilon
2515,53.90000000000015,82,0,0.08076122324665379
2516,303.4999999999994,160,1,0.08068046202340713
2517,303.3499999999995,163,1,0.08059978156138373
2518,123.2499999999997,135,0,0.08051918177982234
2519,56.70000000000016,86,0,0.08043866259804251
2520,303.2499999999995,165,1,0.08035822393544446
2521,123.14999999999971,137,0,0.08027786571150902
2522,306.1999999999994,166,1,0.08019758784579752
2523,50.90000000000015,82,0,0.08011739025795171
2524,306.4999999999994,160,1,0.08003727286769376
2525,303.5999999999995,158,1,0.07995723559482606
2526,46.30000000000015,84,0,0.07987727835923124
2527,55.450000000000145,81,0,0.07979740108087201
2528,123.19999999999972,136,0,0.07971760367979114
2529,53.90000000000015,82,0,0.07963788607611134
2530,56.950000000000145,81,0,0.07955824819003524
2531,304.9499999999994,161,1,0.0794786899418452
2532,307.8999999999994,162,1,0.07939921125190336
2533,123.19999999999966,136,0,0.07931981204065146
2534,49.35000000000015,83,0,0.0792404922286108
2535,49.450000000000145,81,0,0.0791612517363822
2536,306.29999999999944,164,1,0.07908209048464582
2537,304.84999999999945,163,1,0.07900300839416118
2538,303.0499999999994,169,1,0.07892400538576702
2539,304.99999999999943,160,1,0.07884508138038125
2540,136.9499999999997,161,0,0.07876623629900087
2541,306.3999999999994,162,1,0.07868747006270187
2542,307.9499999999994,161,1,0.07860878259263916
2543,46.450000000000145,81,0,0.07853017381004652
2544,303.4499999999994,161,1,0.07845164363623648
2545,303.0999999999994,168,1,0.07837319199260025
2546,303.1499999999994,167,1,0.07829481880060765
2547,304.9499999999994,161,1,0.07821652398180705
2548,304.79999999999944,164,1,0.07813830745782524
2549,303.4499999999994,161,1,0.07806016915036741
2550,303.49999999999955,160,1,0.07798210898121705
2551,303.1999999999994,166,1,0.07790412687223583
2552,53.750000000000156,85,0,0.07782622274536359
2553,49.450000000000145,81,0,0.07774839652261822
2554,303.49999999999943,160,1,0.0776706481260956
2555,304.9499999999994,161,1,0.0775929774779695
2556,123.14999999999974,137,0,0.07751538450049153
2557,308.04999999999944,159,1,0.07743786911599104
2558,124.64999999999974,137,0,0.07736043124687506
2559,121.5999999999997,138,0,0.07728307081562819
2560,132.3999999999997,132,0,0.07720578774481256
2561,50.950000000000145,81,0,0.07712858195706775
2562,303.44999999999936,161,1,0.07705145337511068
2563,304.84999999999945,163,1,0.07697440192173557
2564,49.25000000000014,85,0,0.07689742751981384
2565,127.59999999999975,138,0,0.07682053009229402
2566,132.24999999999977,135,0,0.07674370956220172
2567,129.09999999999968,138,0,0.07666696585263952
2568,303.1999999999994,166,1,0.07659029888678688
2569,303.09999999999934,168,1,0.07651370858790009
2570,50.750000000000156,85,0,0.07643719487931219
2571,307.9999999999994,160,1,0.07636075768443289
2572,49.450000000000145,81,0,0.07628439692674846
2573,53.70000000000016,86,0,0.07620811252982171
2574,50.65000000000016,87,0,0.07613190441729188
2575,303.39999999999935,162,1,0.07605577251287458
2576,303.4499999999994,161,1,0.0759797167403617
2577,127.49999999999973,140,0,0.07590373702362134
2578,50.90000000000015,82,0,0.07582783328659772
2579,303.44999999999936,161,1,0.07575200545331112
2580,303.54999999999944,159,1,0.0756762534478578
2581,303.3499999999994,163,1,0.07560057719440995
2582,303.49999999999943,160,1,0.07552497661721554
2583,130.39999999999975,142,0,0.07544945164059833
2584,303.64999999999947,157,1,0.07537400218895772
2585,303.2999999999994,164,1,0.07529862818676876
2586,49.250000000000156,85,0,0.07522332955858199
2587,303.2499999999994,165,1,0.0751481062290234
2588,322.6999999999993,196,1,0.07507295812279438
2589,53.950000000000145,81,0,0.07499788516467158
2590,130.79999999999967,134,0,0.07492288727950691
2591,303.44999999999936,161,1,0.0748479643922274
2592,119.09999999999978,128,0,0.07477311642783518
2593,58.30000000000015,84,0,0.07469834331140734
2594,118.94999999999978,131,0,0.07462364496809594
2595,304.89999999999947,162,1,0.07454902132312784
2596,306.04999999999944,169,1,0.0744744723018047
2597,55.40000000000015,82,0,0.0743999978295029
2598,52.100000000000165,88,0,0.0743255978316734
2599,304.8499999999994,163,1,0.07425127223384173
2600,130.64999999999964,137,0,0.07417702096160789
2601,303.3499999999994,163,1,0.07410284394064628
2602,50.90000000000015,82,0,0.07402874109670564
2603,303.3499999999994,163,1,0.07395471235560894
2604,306.3999999999994,162,1,0.07388075764325333
2605,55.05000000000017,89,0,0.07380687688561008
2606,130.6499999999997,137,0,0.07373307000872446
2607,124.89999999999979,132,0,0.07365933693871574
2608,55.20000000000016,86,0,0.07358567760177702
2609,304.9499999999994,161,1,0.07351209192417524
2610,53.70000000000016,86,0,0.07343857983225106
2611,307.9499999999994,161,1,0.07336514125241882
2612,303.19999999999936,166,1,0.0732917761111664
2613,306.49999999999943,160,1,0.07321848433505523
2614,303.3999999999994,162,1,0.07314526585072018
2615,47.950000000000145,81,0,0.07307212058486945
2616,119.04999999999977,129,0,0.07299904846428458
2617,305.04999999999944,159,1,0.0729260494158203
2618,303.1499999999994,167,1,0.07285312336640448
2619,303.4999999999994,160,1,0.07278027024303808
2620,304.89999999999947,162,1,0.07270748997279504
2621,306.4499999999994,161,1,0.07263478248282225
2622,52.40000000000015,82,0,0.07256214770033943
2623,50.90000000000015,82,0,0.0724895855526391
2624,303.5999999999994,158,1,0.07241709596708645
2625,52.100000000000165,88,0,0.07234467887111937
2626,303.44999999999936,161,1,0.07227233419224825
2627,53.750000000000156,85,0,0.07220006185805601
2628,49.250000000000156,85,0,0.07212786179619796
2629,303.2999999999994,164,1,0.07205573393440176
2630,129.24999999999972,135,0,0.07198367820046736
2631,303.2999999999994,164,1,0.0719116945222669
2632,303.44999999999953,161,1,0.07183978282774463
2633,304.8499999999994,163,1,0.07176794304491688
2634,46.30000000000015,84,0,0.07169617510187196
2635,52.35000000000015,83,0,0.07162447892677008
2636,306.49999999999943,160,1,0.07155285444784332
2637,130.49999999999977,140,0,0.07148130159339547
2638,306.59999999999945,158,1,0.07140982029180207
2639,306.3999999999994,162,1,0.07133841047151027
2640,49.350000000000136,83,0,0.07126707206103876
2641,303.09999999999957,168,1,0.07119580498897772
2642,303.54999999999944,159,1,0.07112460918398875
2643,305.19999999999953,156,1,0.07105348457480476
2644,303.4499999999994,161,1,0.07098243109022996
2645,306.4499999999994,161,1,0.07091144865913973
2646,304.9999999999994,160,1,0.07084053721048059
2647,130.6999999999997,136,0,0.0707696966732701
2648,303.3499999999994,163,1,0.07069892697659683
2649,303.49999999999943,160,1,0.07062822804962023
2650,303.6499999999995,157,1,0.0705575998215706
2651,129.14999999999975,137,0,0.07048704222174904
2652,303.0999999999994,168,1,0.07041655517952729
2653,303.3999999999994,162,1,0.07034613862434776
2654,305.04999999999944,159,1,0.07027579248572341
2655,303.3499999999994,163,1,0.07020551669323769
2656,303.39999999999947,162,1,0.07013531117654445
2657,304.8999999999994,162,1,0.07006517586536791
2658,303.3999999999994,162,1,0.06999511068950254
2659,125.9999999999997,140,0,0.06992511557881304
2660,49.450000000000145,81,0,0.06985519046323423
2661,303.34999999999945,163,1,0.06978533527277099
2662,306.59999999999945,158,1,0.06971554993749822
2663,306.49999999999943,160,1,0.06964583438756072
2664,44.90000000000015,82,0,0.06957618855317316
2665,304.89999999999947,162,1,0.06950661236461998
2666,53.75000000000014,85,0,0.06943710575225537
2667,303.3999999999995,162,1,0.06936766864650311
2668,303.24999999999943,165,1,0.06929830097785661
2669,52.30000000000014,84,0,0.06922900267687875
2670,306.5499999999994,159,1,0.06915977367420187
2671,119.0499999999998,129,0,0.06909061390052766
2672,306.2999999999995,164,1,0.06902152328662714
2673,303.24999999999943,165,1,0.06895250176334052
2674,304.89999999999947,162,1,0.06888354926157718
2675,52.40000000000015,82,0,0.0688146657123156
2676,307.4499999999995,171,1,0.06874585104660329
2677,56.55000000000017,89,0,0.06867710519555668
2678,305.0499999999994,159,1,0.06860842809036113
2679,306.59999999999945,158,1,0.06853981966227077
2680,53.950000000000145,81,0,0.06847127984260849
2681,303.4999999999994,160,1,0.06840280856276588
2682,303.2499999999994,165,1,0.06833440575420312
2683,303.3999999999994,162,1,0.06826607134844892
2684,306.5499999999994,159,1,0.06819780527710047
2685,303.3999999999994,162,1,0.06812960747182337
2686,306.5999999999994,158,1,0.06806147786435154
2687,303.29999999999944,164,1,0.06799341638648719
2688,302.89999999999935,172,1,0.06792542297010071
2689,46.450000000000145,81,0,0.06785749754713061
2690,306.3999999999994,162,1,0.06778964004958347
2691,306.39999999999947,162,1,0.06772185040953389
2692,303.1499999999994,167,1,0.06765412855912437
2693,303.3499999999994,163,1,0.06758647443056524
2694,121.59999999999967,138,0,0.06751888795613468
2695,306.5499999999994,159,1,0.06745136906817856
2696,303.39999999999947,162,1,0.06738391769911038
2697,303.2499999999994,165,1,0.06731653378141127
2698,304.7499999999994,165,1,0.06724921724762986
2699,123.04999999999971,139,0,0.06718196803038223
2700,306.6499999999995,157,1,0.06711478606235186
2701,120.14999999999968,137,0,0.06704767127628951
2702,303.5499999999994,159,1,0.06698062360501322
2703,306.54999999999944,159,1,0.06691364298140821
2704,306.39999999999947,162,1,0.06684672933842681
2705,303.3999999999994,162,1,0.06677988260908838
2706,303.2499999999995,165,1,0.06671310272647929
2707,126.0999999999997,138,0,0.06664638962375281
2708,303.2499999999994,165,1,0.06657974323412906
2709,126.14999999999971,137,0,0.06651316349089494
2710,306.5999999999994,158,1,0.06644665032740404
2711,303.09999999999945,168,1,0.06638020367707664
2712,303.0499999999994,169,1,0.06631382347339956
2713,303.2999999999994,164,1,0.06624750964992616
2714,306.34999999999945,163,1,0.06618126214027624
2715,305.0999999999994,158,1,0.06611508087813596
2716,121.64999999999974,137,0,0.06604896579725783
2717,304.74999999999943,165,1,0.06598291683146057
2718,306.4499999999994,161,1,0.0659169339146291
2719,303.1999999999995,166,1,0.06585101698071448
2720,306.4499999999994,161,1,0.06578516596373377
2721,303.39999999999935,162,1,0.06571938079777004
2722,308.19999999999953,156,1,0.06565366141697226
2723,304.4999999999995,170,1,0.06558800775555529
2724,305.0999999999994,158,1,0.06552241974779974
2725,303.49999999999943,160,1,0.06545689732805193
2726,303.2499999999994,165,1,0.06539144043072388
2727,53.80000000000014,84,0,0.06532604899029316
2728,303.3499999999994,163,1,0.06526072294130288
2729,303.19999999999936,166,1,0.06519546221836157
2730,303.3499999999994,163,1,0.06513026675614321
2731,304.9499999999994,161,1,0.06506513648938707
2732,303.34999999999945,163,1,0.06500007135289768
2733,306.54999999999944,159,1,0.06493507128154478
2734,123.19999999999972,136,0,0.06487013621026325
2735,120.19999999999972,136,0,0.06480526607405299
2736,306.3999999999994,162,1,0.06474046080797893
2737,304.8999999999994,162,1,0.06467572034717095
2738,306.54999999999956,159,1,0.06461104462682378
2739,303.8499999999995,153,1,0.06454643358219696
2740,307.89999999999947,162,1,0.06448188714861476
2741,303.3499999999994,163,1,0.06441740526146615
2742,127.44999999999969,141,0,0.06435298785620469
2743,305.24999999999955,155,1,0.06428863486834849
2744,306.69999999999953,156,1,0.06422434623348014
2745,50.90000000000015,82,0,0.06416012188724667
2746,303.2499999999994,165,1,0.06409596176535942
2747,305.04999999999944,159,1,0.06403186580359406
2748,303.1499999999994,167,1,0.06396783393779047
2749,306.54999999999944,159,1,0.06390386610385268
2750,126.04999999999968,139,0,0.06383996223774882
2751,303.5499999999994,159,1,0.06377612227551108
2752,303.3999999999994,162,1,0.06371234615323557
2753,55.40000000000015,82,0,0.06364863380708233
2754,123.09999999999972,138,0,0.06358498517327525
2755,306.29999999999944,164,1,0.06352140018810197
2756,303.44999999999936,161,1,0.06345787878791387
2757,306.4499999999994,161,1,0.06339442090912595
2758,306.49999999999943,160,1,0.06333102648821683
2759,306.59999999999945,158,1,0.06326769546172861
2760,305.0999999999994,158,1,0.06320442776626688
2761,55.35000000000015,83,0,0.06314122333850061
2762,306.8499999999995,153,1,0.06307808211516211
2763,304.9499999999995,161,1,0.06301500403304695
2764,303.59999999999957,158,1,0.0629519890290139
2765,119.1999999999998,126,0,0.06288903703998489
2766,306.8499999999995,153,1,0.0628261480029449
2767,303.74999999999955,155,1,0.06276332185494196
2768,306.54999999999944,159,1,0.06270055853308702
2769,303.1999999999994,166,1,0.06263785797455393
2770,304.99999999999943,160,1,0.06257522011657937
2771,304.9999999999994,160,1,0.0625126448964628
2772,306.5999999999994,158,1,0.062450132251566336
2773,306.54999999999944,159,1,0.062387682119314766
2774,305.0999999999994,158,1,0.06232529443719545
2775,49.450000000000145,81,0,0.06226296914275825
2776,306.74999999999955,155,1,0.06220070617361549
2777,306.5999999999995,158,1,0.062138505467441874
2778,303.44999999999936,161,1,0.06207636696197443
2779,303.3499999999994,163,1,0.062014290595012456
2780,305.34999999999957,153,1,0.06195227630441744
2781,52.20000000000016,86,0,0.06189032402811302
2782,124.79999999999974,134,0,0.06182843370408491
2783,303.7999999999995,154,1,0.061766605270380824
2784,303.49999999999943,160,1,0.061704838665110444
2785,303.34999999999934,163,1,0.06164313382644533
2786,306.49999999999943,160,1,0.06158149069261889
2787,303.4499999999994,161,1,0.06151990920192627
2788,123.19999999999975,136,0,0.06145838929272435
2789,119.24999999999982,125,0,0.061396930903431624
2790,123.04999999999974,139,0,0.061335533972528195
2791,118.69999999999972,136,0,0.061274198438555666
2792,303.5999999999994,158,1,0.06121292424011711
2793,303.2499999999994,165,1,0.06115171131587699
2794,304.8999999999995,162,1,0.06109055960456111
2795,306.49999999999955,160,1,0.06102946904495655
2796,306.5999999999994,158,1,0.06096843957591159
2797,306.79999999999956,154,1,0.06090747113633568
2798,306.39999999999947,162,1,0.06084656366519934
2799,306.3499999999994,163,1,0.06078571710153414
2800,304.9999999999994,160,1,0.06072493138443261
2801,306.5999999999994,158,1,0.060664206453048174
2802,303.29999999999944,164,1,0.06060354224659512
2803,303.5499999999995,159,1,0.06054293870434853
2804,305.0499999999994,159,1,0.06048239576564418
2805,121.59999999999975,138,0,0.06042191336987854
2806,121.79999999999974,134,0,0.06036149145650866
2807,304.99999999999943,160,1,0.06030112996505215
2808,53.950000000000145,81,0,0.0602408288350871
2809,303.34999999999945,163,1,0.06018058800625201
2810,307.8999999999994,162,1,0.06012040741824576
2811,303.5499999999994,159,1,0.06006028701082751
2812,306.44999999999936,161,1,0.060000226723816684
2813,303.3999999999994,162,1,0.059940226497092866
2814,306.29999999999944,164,1,0.05988028627059577
2815,303.5999999999994,158,1,0.05982040598432518
2816,303.39999999999935,162,1,0.05976058557834085
2817,307.9999999999994,160,1,0.05970082499276251
2818,303.3999999999994,162,1,0.059641124167769746
2819,304.99999999999943,160,1,0.059581483043601974
2820,304.9499999999994,161,1,0.05952190156055837
2821,303.2999999999994,164,1,0.05946237965899782
2822,306.49999999999943,160,1,0.05940291727933882
2823,305.09999999999945,158,1,0.05934351436205949
2824,306.59999999999957,158,1,0.05928417084769743
2825,308.04999999999944,159,1,0.05922488667684973
2826,303.4999999999994,160,1,0.05916566179017289
2827,126.19999999999972,136,0,0.059106496128382716
2828,306.49999999999943,160,1,0.05904738963225433
2829,304.84999999999945,163,1,0.058988342242622074
2830,303.2999999999994,164,1,0.058929353900379455
2831,303.39999999999935,162,1,0.058870424546479075
2832,303.69999999999953,156,1,0.0588115541219326
2833,306.5499999999994,159,1,0.05875274256781066
2834,307.74999999999943,165,1,0.058693989825242855
2835,303.49999999999943,160,1,0.058635295835417614
2836,303.1999999999994,166,1,0.058576660539582194
2837,306.6999999999994,156,1,0.058518083879042615
2838,304.9499999999994,161,1,0.05845956579516357
2839,306.49999999999943,160,1,0.05840110622936841
2840,306.4499999999994,161,1,0.05834270512313904
2841,121.74999999999973,135,0,0.058284362418015906
2842,306.4499999999994,161,1,0.05822607805559789
2843,303.49999999999943,160,1,0.05816785197754229
2844,303.5499999999994,159,1,0.05810968412556475
2845,306.4499999999994,161,1,0.058051574441439185
2846,303.59999999999945,158,1,0.05799352286699774
2847,306.3999999999994,162,1,0.057935529344130744
2848,305.0999999999994,158,1,0.05787759381478661
2849,306.8999999999995,152,1,0.057819716220971824
2850,304.9499999999994,161,1,0.05776189650475085
2851,121.54999999999974,139,0,0.0577041346082461
2852,304.9499999999994,161,1,0.05764643047363786
2853,305.0499999999994,159,1,0.05758878404316422
2854,303.54999999999944,159,1,0.05753119525912106
2855,303.4499999999994,161,1,0.05747366406386194
2856,306.49999999999943,160,1,0.057416190399798075
2857,306.54999999999944,159,1,0.05735877420939828
2858,120.19999999999972,136,0,0.05730141543518888
2859,306.49999999999943,160,1,0.05724411401975369
2860,303.7999999999995,154,1,0.057186869905733934
2861,306.64999999999947,157,1,0.0571296830358282
2862,306.3499999999994,163,1,0.05707255335279238
2863,120.2499999999997,135,0,0.057015480799439584
2864,303.34999999999945,163,1,0.05695846531864014
2865,305.0999999999994,158,1,0.0569015068533215
2866,121.69999999999972,136,0,0.05684460534646818
2867,304.99999999999943,160,1,0.05678776074112171
2868,306.54999999999944,159,1,0.056730972980380594
2869,303.3999999999994,162,1,0.05667424200740021
2870,306.4499999999994,161,1,0.05661756776539281
2871,126.04999999999968,139,0,0.05656095019762742
2872,306.5999999999994,158,1,0.056504389247429794
2873,306.3999999999994,162,1,0.05644788485818236
2874,306.4499999999994,161,1,0.05639143697332418
2875,306.49999999999943,160,1,0.05633504553635086
2876,306.4999999999994,160,1,0.05627871049081451
2877,306.5499999999994,159,1,0.0562224317803237
2878,122.09999999999978,128,0,0.056166209348543376
2879,303.4499999999994,161,1,0.056110043139194835
2880,306.5499999999994,159,1,0.05605393309605564
2881,306.59999999999945,158,1,0.055997879162959584
2882,303.9499999999996,151,1,0.055941881283796624
2883,305.09999999999945,158,1,0.055885939402512824
2884,303.59999999999945,158,1,0.05583005346311031
2885,303.1499999999994,167,1,0.0557742234096472
2886,303.5999999999994,158,1,0.055718449186237556
2887,308.0999999999994,158,1,0.055662730737051316
2888,303.79999999999956,154,1,0.055607068006314264
2889,119.19999999999983,126,0,0.05555146093830795
2890,303.2999999999994,164,1,0.05549590947736964
2891,303.5499999999994,159,1,0.05544041356789227
2892,119.04999999999983,129,0,0.05538497315432438
2893,305.0999999999994,158,1,0.05532958818117005
2894,303.44999999999936,161,1,0.05527425859298888
2895,306.4499999999995,161,1,0.05521898433439589
2896,305.0499999999994,159,1,0.0551637653500615
2897,303.7999999999995,154,1,0.05510860158471143
2898,303.49999999999943,160,1,0.05505349298312672
2899,56.80000000000015,84,0,0.054998439490143596
2900,306.54999999999944,159,1,0.05494344105065345
2901,306.49999999999943,160,1,0.05488849760960279
2902,306.4499999999994,161,1,0.05483360911199319
2903,303.5499999999994,159,1,0.0547787755028812
2904,303.2999999999996,164,1,0.054723996727378314
2905,305.3499999999995,153,1,0.054669272730650934
2906,304.99999999999943,160,1,0.05461460345792028
2907,304.99999999999943,160,1,0.054559988854462366
2908,306.49999999999943,160,1,0.054505428865607906
2909,306.34999999999945,163,1,0.0544509234367423
2910,303.5499999999994,159,1,0.05439647251330556
2911,306.3999999999994,162,1,0.054342076040792255
2912,306.69999999999953,156,1,0.054287733964751464
2913,306.79999999999956,154,1,0.054233446230786714
2914,305.0499999999994,159,1,0.054179212784555925
2915,121.74999999999973,135,0,0.05412503357177137
2916,303.4499999999994,161,1,0.0540709085381996
2917,124.74999999999976,135,0,0.0540168376296614
2918,303.3999999999994,162,1,0.053962820792031733
2919,305.19999999999953,156,1,0.053908857971239704
2920,119.24999999999979,125,0,0.05385494911326846
2921,306.4999999999994,160,1,0.0538010941641552
2922,306.59999999999957,158,1,0.05374729306999104
2923,305.0499999999994,159,1,0.05369354577692105
2924,303.54999999999944,159,1,0.053639852231144126
2925,303.3999999999994,162,1,0.053586212378912985
2926,304.99999999999943,160,1,0.05353262616653407
2927,303.59999999999945,158,1,0.053479093540367534
2928,303.3999999999994,162,1,0.05342561444682717
2929,303.54999999999944,159,1,0.05337218883238034
2930,306.99999999999955,150,1,0.053318816643547956
2931,304.99999999999943,160,1,0.05326549782690441
2932,306.4499999999995,161,1,0.053212232329077506
2933,303.19999999999936,166,1,0.05315902009674843
2934,303.64999999999947,157,1,0.05310586107665168
2935,52.30000000000014,84,0,0.05305275521557503
2936,304.7499999999994,165,1,0.052999702460359455
2937,303.24999999999955,165,1,0.052946702757899096
2938,306.4999999999994,160,1,0.0528937560551412
2939,52.30000000000015,84,0,0.05284086229908606
2940,118.69999999999975,136,0,0.05278802143678697
2941,305.09999999999945,158,1,0.052735233415350184
2942,123.14999999999974,137,0,0.052682498181934836
2943,306.5499999999994,159,1,0.052629815683752905
2944,303.19999999999936,166,1,0.05257718586806915
2945,305.0499999999994,159,1,0.05252460868220108
2946,303.74999999999955,155,1,0.05247208407351888
2947,306.7499999999995,155,1,0.052419611989445364
2948,306.5499999999994,159,1,0.05236719237745592
2949,306.59999999999945,158,1,0.05231482518507846
2950,306.4499999999994,161,1,0.052262510359893384
2951,307.99999999999943,160,1,0.05221024784953349
2952,306.3499999999994,163,1,0.05215803760168396
2953,121.44999999999975,141,0,0.052105879564082275
2954,306.2999999999994,164,1,0.05205377368451819
2955,303.4499999999994,161,1,0.052001719910833674
2956,306.4499999999994,161,1,0.05194971819092284
2957,306.5499999999994,159,1,0.05189776847273191
2958,303.1999999999994,166,1,0.05184587070425918
2959,305.0999999999994,158,1,0.05179402483355492
2960,306.4499999999994,161,1,0.05174223080872137
2961,306.5999999999994,158,1,0.05169048857791265
2962,303.4499999999994,161,1,0.051638798089334734
2963,303.3499999999994,163,1,0.051587159291245396
2964,304.89999999999947,162,1,0.05153557213195415
2965,306.5499999999994,159,1,0.0514840365598222
2966,306.84999999999957,153,1,0.05143255252326238
2967,303.6499999999994,157,1,0.05138111997073912
2968,118.99999999999982,130,0,0.05132973885076838
2969,306.5999999999994,158,1,0.05127840911191761
2970,303.29999999999944,164,1,0.05122713070280569
2971,305.29999999999956,154,1,0.05117590357210289
2972,303.3999999999995,162,1,0.05112472766853079
2973,120.19999999999975,136,0,0.05107360294086226
2974,306.5999999999994,158,1,0.051022529337921396
2975,303.34999999999934,163,1,0.05097150680858348
2976,304.64999999999947,167,1,0.05092053530177489
2977,303.44999999999936,161,1,0.050869614766473115
2978,306.5499999999994,159,1,0.05081874515170664
2979,306.59999999999945,158,1,0.050767926406554933
2980,306.49999999999943,160,1,0.05071715848014838
2981,306.3999999999994,162,1,0.050666441321668226
2982,305.04999999999956,159,1,0.050615774880346555
2983,306.4499999999994,161,1,0.05056515910546621
2984,303.5499999999995,159,1,0.05051459394636074
2985,304.8999999999994,162,1,0.050464079352414384
2986,304.9499999999994,161,1,0.05041361527306197
2987,303.3999999999994,162,1,0.05036320165778891
2988,305.0499999999994,159,1,0.05031283845613112
2989,306.5499999999994,159,1,0.05026252561767499
2990,305.0499999999994,159,1,0.05021226309205731
2991,306.49999999999943,160,1,0.05016205082896526
2992,303.39999999999935,162,1,0.05011188877813629
2993,303.44999999999936,161,1,0.05006177688935816
2994,304.99999999999943,160,1,0.0500117151124688
2995,304.9999999999994,160,1,0.04996170339735633
2996,303.4999999999994,160,1,0.04996170339735633
2997,308.0999999999994,158,1,0.04996170339735633
2998,305.0999999999994,158,1,0.04996170339735633
2999,306.49999999999943,160,1,0.04996170339735633
3000,303.5499999999994,159,1,0.04996170339735633
3001,306.4499999999994,161,1,0.04996170339735633
3002,306.1999999999994,166,1,0.04996170339735633
3003,307.94999999999936,161,1,0.04996170339735633
3004,303.3999999999994,162,1,0.04996170339735633
3005,305.0999999999994,158,1,0.04996170339735633
3006,303.3999999999994,162,1,0.04996170339735633
3007,307.9499999999994,161,1,0.04996170339735633
3008,306.4499999999994,161,1,0.04996170339735633
3009,303.4999999999996,160,1,0.04996170339735633
3010,306.54999999999944,159,1,0.04996170339735633
3011,304.9499999999995,161,1,0.04996170339735633
3012,308.0999999999994,158,1,0.04996170339735633
3013,118.74999999999976,135,0,0.04996170339735633
3014,303.5499999999994,159,1,0.04996170339735633
3015,303.3999999999994,162,1,0.04996170339735633
3016,306.54999999999956,159,1,0.04996170339735633
3017,306.3499999999994,163,1,0.04996170339735633
3018,304.8999999999994,162,1,0.04996170339735633
3019,308.14999999999947,157,1,0.04996170339735633
3020,303.2999999999994,164,1,0.04996170339735633
3021,306.4499999999994,161,1,0.04996170339735633
3022,305.0499999999994,159,1,0.04996170339735633
3023,308.1499999999994,157,1,0.04996170339735633
3024,305.04999999999944,159,1,0.04996170339735633
3025,121.7499999999997,135,0,0.04996170339735633
3026,120.2499999999997,135,0,0.04996170339735633
3027,306.5499999999994,159,1,0.04996170339735633
3028,308.1999999999994,156,1,0.04996170339735633
3029,305.3999999999995,152,1,0.04996170339735633
3030,305.0499999999994,159,1,0.04996170339735633
3031,306.54999999999944,159,1,0.04996170339735633
3032,303.4499999999994,161,1,0.04996170339735633
3033,128.99999999999966,140,0,0.04996170339735633
3034,306.4499999999994,161,1,0.04996170339735633
3035,306.4499999999994,161,1,0.04996170339735633
3036,303.59999999999945,158,1,0.04996170339735633
3037,305.0999999999994,158,1,0.04996170339735633
3038,306.5999999999994,158,1,0.04996170339735633
3039,303.6999999999995,156,1,0.04996170339735633
3040,306.54999999999944,159,1,0.04996170339735633
3041,305.0999999999994,158,1,0.04996170339735633
3042,303.29999999999944,164,1,0.04996170339735633
3043,303.7499999999995,155,1,0.04996170339735633
3044,303.3999999999994,162,1,0.04996170339735633
3045,303.39999999999935,162,1,0.04996170339735633
3046,127.89999999999971,132,0,0.04996170339735633
3047,303.2999999999994,164,1,0.04996170339735633
3048,303.4999999999994,160,1,0.04996170339735633
3049,306.4499999999994,161,1,0.04996170339735633
3050,303.69999999999953,156,1,0.04996170339735633
3051,303.44999999999936,161,1,0.04996170339735633
3052,303.3999999999994,162,1,0.04996170339735633
3053,306.8999999999995,152,1,0.04996170339735633
3054,304.99999999999943,160,1,0.04996170339735633
3055,306.59999999999945,158,1,0.04996170339735633
3056,306.49999999999943,160,1,0.04996170339735633
3057,303.4999999999994,160,1,0.04996170339735633
3058,304.99999999999943,160,1,0.04996170339735633
3059,306.4499999999994,161,1,0.04996170339735633
3060,306.4499999999994,161,1,0.04996170339735633
3061,306.49999999999943,160,1,0.04996170339735633
3062,303.49999999999943,160,1,0.04996170339735633
3063,306.49999999999943,160,1,0.04996170339735633
3064,303.5999999999994,158,1,0.04996170339735633
3065,307.59999999999945,168,1,0.04996170339735633
3066,306.5499999999994,159,1,0.04996170339735633
3067,306.4499999999994,161,1,0.04996170339735633
3068,304.9999999999994,160,1,0.04996170339735633
3069,303.29999999999944,164,1,0.04996170339735633
3070,303.4999999999994,160,1,0.04996170339735633
3071,121.74999999999976,135,0,0.04996170339735633
3072,306.5499999999994,159,1,0.04996170339735633
3073,303.29999999999944,164,1,0.04996170339735633
3074,119.19999999999978,126,0,0.04996170339735633
3075,306.94999999999953,151,1,0.04996170339735633
3076,306.49999999999943,160,1,0.04996170339735633
3077,303.44999999999936,161,1,0.04996170339735633
3078,306.5999999999994,158,1,0.04996170339735633
3079,303.39999999999935,162,1,0.04996170339735633
3080,306.4499999999995,161,1,0.04996170339735633
3081,303.3499999999994,163,1,0.04996170339735633
3082,306.4499999999995,161,1,0.04996170339735633
3083,304.99999999999943,160,1,0.04996170339735633
3084,306.54999999999944,159,1,0.04996170339735633
3085,307.9499999999995,161,1,0.04996170339735633
3086,129.1999999999997,136,0,0.04996170339735633
3087,306.49999999999943,160,1,0.04996170339735633
3088,304.9499999999994,161,1,0.04996170339735633
3089,306.59999999999957,158,1,0.04996170339735633
3090,306.5999999999994,158,1,0.04996170339735633
3091,303.4499999999994,161,1,0.04996170339735633
3092,306.4499999999995,161,1,0.04996170339735633
3093,307.9499999999995,161,1,0.04996170339735633
3094,306.29999999999944,164,1,0.04996170339735633
3095,306.3999999999994,162,1,0.04996170339735633
3096,304.99999999999943,160,1,0.04996170339735633
