episod,recompensa,pasi,succes
1926,35.05000000000021,279,0
1927,42.80000000000048,244,0
1928,37.65000000000035,287,0
1929,32.00000000000041,400,0
1930,30.900000000000304,242,0
1931,31.2000000000004,206,0
1932,26.350000000000293,363,0
1933,26.800000000000296,324,0
1934,23.950000000000458,351,0
1935,39.40000000000056,312,0
1936,33.50000000000044,370,0
1937,30.050000000000537,349,0
1938,32.800000000000495,354,0
1939,39.05000000000028,229,0
1940,31.150000000000645,327,0
1941,31.850000000000477,313,0
1942,35.35000000000048,273,0
1943,33.350000000000605,313,0
1944,32.35000000000048,273,0
1945,22.850000000000065,373,0
1946,30.250000000000284,315,0
1947,32.2500000000005,275,0
1948,27.450000000000514,281,0
1949,40.500000000000426,320,0
1950,25.750000000000597,315,0
1951,24.650000000000674,547,0
1952,23.10000000000015,428,0
1953,29.050000000000352,249,0
1954,34.650000000000475,317,0
1955,30.30000000000028,284,0
1956,27.80000000000038,274,0
1957,31.700000000000458,526,0
1958,26.0000000000003,310,0
1959,27.450000000000415,311,0
1960,28.850000000000776,433,0
1961,34.6500000000005,317,0
1962,45.35000000000058,343,0
1963,39.6500000000007,427,0
1964,35.9500000000007,351,0
1965,31.10000000000032,208,0
1966,39.600000000000634,398,0
1967,38.35000000000035,273,0
1968,40.25000000000057,355,0
1969,23.050000000000594,429,0
1970,28.850000000000392,343,0
1971,39.95000000000056,361,0
1972,36.10000000000045,318,0
1973,47.100000000000435,278,0
1974,29.350000000000833,483,0
1975,38.750000000000355,205,0
1976,23.800000000000693,504,0
1977,42.750000000000526,395,0
1978,42.300000000000495,314,0
1979,30.400000000000375,222,0
1980,29.400000000000176,242,0
1981,30.300000000000352,344,0
1982,34.600000000000534,288,0
1983,30.050000000000367,349,0
1984,29.50000000000047,390,0
1985,43.30000000000075,324,0
1986,40.55000000000068,349,0
1987,28.150000000000205,387,0
1988,34.450000000000614,381,0
1989,42.55000000000072,399,0
1990,28.650000000000404,317,0
1991,42.500000000000455,310,0
1992,25.90000000000053,342,0
1993,26.35000000000045,303,0
1994,31.55000000000058,289,0
1995,27.600000000000364,278,0
1996,28.750000000000767,465,0
1997,25.70000000000057,436,0
1998,28.25000000000064,355,0
1999,45.150000000000574,317,0
2000,31.800000000000452,314,0
2001,41.75000000000047,355,0
2002,34.25000000000051,325,0
2003,23.15000000000053,427,0
2004,29.15000000000046,247,0
2005,32.200000000000486,276,0
2006,32.2000000000003,396,0
2007,34.95000000000047,431,0
2008,31.300000000000495,324,0
2009,30.4500000000003,401,0
2010,26.600000000000435,298,0
2011,28.40000000000032,322,0
2012,23.30000000000051,394,0
2013,38.30000000000048,274,0
2014,31.250000000000654,325,0
2015,33.050000000000466,229,0
2016,47.15000000000049,307,0
2017,44.20000000000056,366,0
2018,35.80000000000061,354,0
2019,44.10000000000028,278,0
2020,31.950000000000358,311,0
2021,28.30000000000038,264,0
2022,25.50000000000034,320,0
2023,28.75000000000044,315,0
2024,32.150000000000574,397,0
2025,39.500000000000355,250,0
2026,23.400000000000688,392,0
2027,35.55000000000044,239,0
2028,39.150000000000546,287,0
2029,34.65000000000066,407,0
2030,33.20000000000046,316,0
2031,29.800000000000622,384,0
2032,38.000000000000384,310,0
2033,32.05000000000024,189,0
2034,29.95000000000043,231,0
2035,38.55000000000041,389,0
2036,33.35000000000042,373,0
2037,29.85000000000042,233,0
2038,25.750000000000483,315,0
2039,32.95000000000054,441,0
2040,35.7000000000004,356,0
2041,30.300000000000566,314,0
2042,35.60000000000039,358,0
2043,40.950000000000415,311,0
2044,22.150000000000375,387,0
2045,39.9000000000005,392,0
2046,23.55000000000061,389,0
2047,37.750000000000455,315,0
2048,34.350000000000605,353,0
2049,45.85000000000045,273,0
2050,29.500000000000284,240,0
2051,33.800000000000395,274,0
2052,36.75000000000031,275,0
2053,39.60000000000052,278,0
2054,38.100000000000435,278,0
2055,28.550000000000537,439,0
2056,24.950000000000614,391,0
2057,26.250000000000483,305,0
2058,29.550000000000722,389,0
2059,35.05000000000034,309,0
2060,37.20000000000043,326,0
2061,24.80000000000048,394,0
2062,27.200000000000188,286,0
2063,42.35000000000059,403,0
2064,36.35000000000052,313,0
2065,33.00000000000054,350,0
2066,36.95000000000029,271,0
2067,38.90000000000052,322,0
2068,32.60000000000066,388,0
2069,28.55000000000055,349,0
2070,37.600000000000605,348,0
2071,26.750000000000313,385,0
2072,35.55000000000034,269,0
2073,24.800000000000367,424,0
2074,39.850000000000335,273,0
2075,33.800000000000466,274,0
2076,29.600000000000435,238,0
2077,18.800000000000708,514,0
2078,30.550000000000367,309,0
2079,32.80000000000041,234,0
2080,36.400000000000574,282,0
2081,38.40000000000032,272,0
2082,28.000000000000455,390,0
2083,42.00000000000051,320,0
2084,37.20000000000046,356,0
2085,24.50000000000044,430,0
2086,36.25000000000023,195,0
2087,29.10000000000049,308,0
2088,41.050000000000466,309,0
2089,25.55000000000058,349,0
2090,25.00000000000071,480,0
2091,105.69999999999955,516,0
2092,29.65000000000026,237,0
2093,36.7000000000003,276,0
2094,28.30000000000051,384,0
2095,46.85000000000038,313,0
2096,23.550000000000153,359,0
2097,32.700000000000514,386,0
2098,32.15000000000069,397,0
2099,33.250000000000526,285,0
2100,32.750000000000284,175,0
2101,46.85000000000048,313,0
2102,32.300000000000296,274,0
2103,29.60000000000072,358,0
2104,25.55000000000028,319,0
2105,21.750000000000398,515,0
2106,28.700000000000315,256,0
2107,35.45000000000057,361,0
2108,39.05000000000069,319,0
2109,39.15000000000035,347,0
2110,22.550000000000708,379,0
2111,31.350000000000392,353,0
2112,39.800000000000395,274,0
2113,36.000000000000426,500,0
2114,27.350000000000207,313,0
2115,33.30000000000041,314,0
2116,36.85000000000029,273,0
2117,35.60000000000059,388,0
2118,40.90000000000039,312,0
2119,23.200000000000614,396,0
2120,27.000000000000455,350,0
2121,27.45000000000053,311,0
2122,30.20000000000067,466,0
2123,25.500000000000625,470,0
2124,41.2000000000003,276,0
2125,32.05000000000037,249,0
2126,29.650000000000972,477,0
2127,21.550000000000153,399,0
2128,37.95000000000056,311,0
2129,23.150000000000375,457,0
2130,35.80000000000037,354,0
2131,27.100000000000406,288,0
2132,28.100000000000406,388,0
2133,24.950000000000358,331,0
2134,30.50000000000071,310,0
2135,34.2500000000004,235,0
2136,27.90000000000063,392,0
2137,32.7500000000004,235,0
2138,28.900000000000276,252,0
2139,32.2500000000003,275,0
2140,40.15000000000026,207,0
2141,40.750000000000384,315,0
2142,22.150000000000418,387,0
2143,32.400000000000375,242,0
2144,46.40000000000033,232,0
2145,18.75000000000047,515,0
2146,30.90000000000036,362,0
2147,39.70000000000043,396,0
2148,28.85000000000069,313,0
2149,27.15000000000053,347,0
2150,33.40000000000042,282,0
2151,30.7000000000003,426,0
2152,40.550000000000395,319,0
2153,45.65000000000043,307,0
2154,26.60000000000042,358,0
2155,43.90000000000052,312,0
2156,34.600000000000406,318,0
2157,25.350000000000477,353,0
2158,29.05000000000041,279,0
2159,34.40000000000046,352,0
2160,27.60000000000049,278,0
2161,23.00000000000081,370,0
2162,38.150000000000716,427,0
2163,36.700000000000514,276,0
2164,47.15000000000052,277,0
2165,34.00000000000057,390,0
2166,26.80000000000038,294,0
2167,30.750000000000412,275,0
2168,34.50000000000044,320,0
2169,31.30000000000065,354,0
2170,37.9500000000005,281,0
2171,26.2000000000006,336,0
2172,24.700000000000443,396,0
2173,34.35000000000073,323,0
2174,31.250000000000625,325,0
2175,27.200000000000514,346,0
2176,19.550000000000395,439,0
2177,27.50000000000037,310,0
2178,48.950000000000315,271,0
2179,24.300000000000665,464,0
2180,26.750000000000355,355,0
2181,33.10000000000035,288,0
2182,35.200000000000486,276,0
2183,29.350000000000293,273,0
2184,24.85000000000045,333,0
2185,25.85000000000042,373,0
2186,30.350000000000435,313,0
2187,30.400000000000716,402,0
2188,30.500000000000384,310,0
2189,30.10000000000042,318,0
2190,25.30000000000065,324,0
2191,35.10000000000069,398,0
2192,37.60000000000046,318,0
2193,34.0000000000004,330,0
2194,33.45000000000029,311,0
2195,22.450000000000557,381,0
2196,41.55000000000035,209,0
2197,27.950000000000585,391,0
2198,24.000000000000327,350,0
2199,22.05000000000055,389,0
2200,23.150000000000816,397,0
2201,41.40000000000049,272,0
2202,31.850000000000435,283,0
2203,25.90000000000066,312,0
2204,29.150000000000688,547,0
2205,27.150000000000432,287,0
2206,40.65000000000039,197,0
2207,32.45000000000054,421,0
2208,31.40000000000036,232,0
2209,26.750000000000412,295,0
2210,45.600000000000406,308,0
2211,19.900000000000844,432,0
2212,42.10000000000069,348,0
2213,40.50000000000044,320,0
2214,27.150000000000517,347,0
2215,28.000000000000384,270,0
2216,41.90000000000053,322,0
2217,41.65000000000026,297,0
2218,31.75000000000057,315,0
2219,25.50000000000071,470,0
2220,32.450000000000244,241,0
2221,32.60000000000035,358,0
2222,29.75000000000057,355,0
2223,30.750000000000327,215,0
2224,27.05000000000075,349,0
2225,36.30000000000038,404,0
2226,41.20000000000046,276,0
2227,48.45000000000066,281,0
2228,30.450000000000244,311,0
2229,33.55000000000051,279,0
2230,44.55000000000042,239,0
2231,37.250000000000455,235,0
2232,40.45000000000054,351,0
2233,27.950000000000614,361,0
2234,30.05000000000031,349,0
2235,34.45000000000037,321,0
2236,29.200000000000387,396,0
2237,27.700000000000472,396,0
2238,34.900000000000645,312,0
2239,29.550000000000566,359,0
2240,28.600000000000463,258,0
2241,38.400000000000404,242,0
2242,31.95000000000053,311,0
2243,21.15000000000053,437,0
2244,30.750000000000767,515,0
2245,40.00000000000031,240,0
2246,23.700000000000458,356,0
2247,33.45000000000057,311,0
2248,29.70000000000053,356,0
2249,35.20000000000046,276,0
2250,32.70000000000037,356,0
2251,36.85000000000015,273,0
2252,20.850000000000435,413,0
2253,31.250000000000412,355,0
2254,37.80000000000072,434,0
2255,21.25000000000037,405,0
2256,36.900000000000645,392,0
2257,22.800000000000324,374,0
2258,28.500000000000327,260,0
2259,25.600000000000634,348,0
2260,23.250000000000668,395,0
2261,30.90000000000046,272,0
2262,41.900000000000375,232,0
2263,27.60000000000055,428,0
2264,36.95000000000047,241,0
2265,40.400000000000375,202,0
2266,30.90000000000026,422,0
2267,29.950000000000628,381,0
2268,37.600000000000435,318,0
2269,27.35000000000042,283,0
2270,40.15000000000035,387,0
2271,33.85000000000032,243,0
2272,30.80000000000031,274,0
2273,28.00000000000044,390,0
2274,29.500000000000355,390,0
2275,39.85000000000048,243,0
2276,32.05000000000028,189,0
2277,30.150000000000702,317,0
2278,44.85000000000059,353,0
2279,36.750000000000455,275,0
2280,36.20000000000047,316,0
2281,32.40000000000069,392,0
2282,26.80000000000028,294,0
2283,23.100000000000165,428,0
2284,34.40000000000052,352,0
2285,28.000000000000497,270,0
2286,41.750000000000455,235,0
2287,37.550000000000395,349,0
2288,105.29999999999946,554,0
2289,33.350000000000506,403,0
2290,25.70000000000084,466,0
2291,24.550000000000566,339,0
2292,30.55000000000031,279,0
2293,24.650000000000603,517,0
2294,105.84999999999901,513,0
2295,31.100000000000463,268,0
2296,36.75000000000031,275,0
2297,28.900000000000333,252,0
2298,23.2000000000006,366,0
2299,50.30000000000048,244,0
2300,27.250000000000384,285,0
2301,16.75000000000084,495,0
2302,22.800000000000367,374,0
2303,33.40000000000056,462,0
2304,33.85000000000055,363,0
2305,38.15000000000025,157,0
2306,42.4000000000005,252,0
2307,32.850000000000435,323,0
2308,40.9500000000003,281,0
2309,39.500000000000455,280,0
2310,35.350000000000506,333,0
2311,36.6500000000005,307,0
2312,32.90000000000069,472,0
2313,26.400000000000304,332,0
2314,41.500000000000426,240,0
2315,34.25000000000044,235,0
2316,26.95000000000043,351,0
2317,36.45000000000046,281,0
2318,41.05000000000044,309,0
2319,23.400000000000674,362,0
2320,38.900000000000645,352,0
2321,25.300000000000864,474,0
2322,41.250000000000455,275,0
2323,22.800000000000523,374,0
2324,29.90000000000022,352,0
2325,25.700000000000244,316,0
2326,25.50000000000081,470,0
2327,24.550000000000395,339,0
2328,43.100000000000335,238,0
2329,36.30000000000052,344,0
2330,30.150000000000574,317,0
2331,22.150000000000702,387,0
2332,26.85000000000062,353,0
2333,36.80000000000054,274,0
2334,36.00000000000037,200,0
2335,41.55000000000044,269,0
2336,35.00000000000047,280,0
2337,38.65000000000046,387,0
2338,32.35000000000032,393,0
2339,41.200000000000344,276,0
2340,23.850000000000307,353,0
2341,26.65000000000066,357,0
2342,26.200000000000344,306,0
2343,41.55000000000037,209,0
2344,24.900000000000418,332,0
2345,39.80000000000058,274,0
2346,26.900000000000603,292,0
2347,40.20000000000047,236,0
2348,28.200000000000458,386,0
2349,31.500000000000355,230,0
2350,21.40000000000066,402,0
2351,33.45000000000043,431,0
2352,30.200000000000713,346,0
2353,25.000000000000455,360,0
2354,25.850000000000193,313,0
2355,48.65000000000042,277,0
2356,28.600000000000477,258,0
2357,28.750000000000554,315,0
2358,40.55000000000027,349,0
2359,42.250000000000554,315,0
2360,29.750000000000483,385,0
2361,27.900000000000674,362,0
2362,32.800000000000395,354,0
2363,33.20000000000037,316,0
2364,25.050000000000267,389,0
2365,34.600000000000506,348,0
2366,104.30000000000028,574,0
2367,36.700000000000415,276,0
2368,26.350000000000662,393,0
2369,39.1500000000007,347,0
2370,39.250000000000796,435,0
2371,42.85000000000049,393,0
2372,38.00000000000064,310,0
2373,33.500000000000455,400,0
2374,32.500000000000654,360,0
2375,21.75000000000057,395,0
2376,32.2500000000005,395,0
2377,31.10000000000072,358,0
2378,27.00000000000047,320,0
2379,37.65000000000033,347,0
2380,39.200000000000415,316,0
2381,25.40000000000053,352,0
2382,24.750000000000227,335,0
2383,35.2000000000005,306,0
2384,30.750000000000625,395,0
2385,28.2500000000003,445,0
2386,26.400000000000688,512,0
2387,31.85000000000049,433,0
2388,28.7000000000005,436,0
2389,39.30000000000038,194,0
2390,28.600000000000406,348,0
2391,32.15000000000043,277,0
2392,37.15000000000036,237,0
2393,30.75000000000084,395,0
2394,24.15000000000066,407,0
2395,41.30000000000075,394,0
2396,37.150000000000674,357,0
2397,29.4000000000009,542,0
2398,39.95000000000046,271,0
2399,27.100000000000577,348,0
2400,31.350000000000534,353,0
2401,26.2000000000005,396,0
2402,26.65000000000036,357,0
2403,31.800000000000438,314,0
2404,28.85000000000049,313,0
2405,30.90000000000019,212,0
2406,37.700000000000514,286,0
2407,20.700000000000585,446,0
2408,31.600000000000307,198,0
2409,26.500000000000355,390,0
2410,25.450000000000657,321,0
2411,26.550000000000438,299,0
2412,37.25000000000074,385,0
2413,29.050000000000566,279,0
2414,41.700000000000685,386,0
2415,26.50000000000064,330,0
2416,33.7500000000002,365,0
2417,30.100000000000378,288,0
2418,23.450000000000287,391,0
2419,26.25000000000027,305,0
2420,31.35000000000035,233,0
2421,28.650000000000446,257,0
2422,43.20000000000074,386,0
2423,27.450000000000387,281,0
2424,26.300000000000352,364,0
2425,40.200000000000486,356,0
2426,38.45000000000027,391,0
2427,47.250000000000554,305,0
2428,28.30000000000048,324,0
2429,27.150000000000688,437,0
2430,22.200000000000685,386,0
2431,34.300000000000225,234,0
2432,27.700000000000458,396,0
2433,30.400000000000418,312,0
2434,30.550000000000452,309,0
2435,36.35000000000049,283,0
2436,23.60000000000049,358,0
2437,33.40000000000046,252,0
2438,31.75000000000024,345,0
2439,31.65000000000066,467,0
2440,29.10000000000042,308,0
2441,32.350000000000435,273,0
2442,40.1500000000006,387,0
2443,24.0000000000003,410,0
2444,36.2000000000004,346,0
2445,25.050000000000367,329,0
2446,37.750000000000526,345,0
2447,39.80000000000037,424,0
2448,28.90000000000029,312,0
2449,39.4000000000005,312,0
2450,31.70000000000043,316,0
2451,36.60000000000062,398,0
2452,28.80000000000065,314,0
2453,32.50000000000048,270,0
2454,45.90000000000042,272,0
2455,35.900000000000404,322,0
2456,34.05000000000065,389,0
2457,103.95000000000012,521,0
2458,30.300000000000807,404,0
2459,30.55000000000065,369,0
2460,24.000000000000583,350,0
2461,42.80000000000031,274,0
2462,27.300000000000495,434,0
2463,35.05000000000058,279,0
2464,24.200000000000472,346,0
2465,30.600000000000307,278,0
2466,29.150000000000176,307,0
2467,31.800000000000296,314,0
2468,32.300000000000395,274,0
2469,30.900000000000674,422,0
2470,23.900000000000304,352,0
2471,37.1500000000005,237,0
2472,20.800000000000395,414,0
2473,34.9500000000006,311,0
2474,32.30000000000045,334,0
2475,41.50000000000047,270,0
2476,27.750000000000526,335,0
2477,34.15000000000046,237,0
2478,30.65000000000036,277,0
2479,26.200000000000486,366,0
2480,38.500000000000384,360,0
2481,23.15000000000046,367,0
2482,29.500000000000284,240,0
2483,37.75000000000064,285,0
2484,28.850000000000435,313,0
2485,42.60000000000059,308,0
2486,28.25000000000034,355,0
2487,39.60000000000075,428,0
2488,37.300000000000296,234,0
2489,31.40000000000046,322,0
2490,37.50000000000034,350,0
2491,24.95000000000053,331,0
2492,27.450000000000344,311,0
2493,42.05000000000048,349,0
2494,30.450000000000514,311,0
2495,40.90000000000043,282,0
2496,27.900000000000688,362,0
2497,21.85000000000028,423,0
2498,26.700000000000287,326,0
2499,26.850000000000605,383,0
2500,26.15000000000032,307,0
2501,40.50000000000067,350,0
2502,28.000000000000355,270,0
2503,24.100000000000634,348,0
2504,35.95000000000016,231,0
2505,33.350000000000406,313,0
2506,38.350000000000534,393,0
2507,33.550000000000395,309,0
2508,23.150000000000645,367,0
2509,31.600000000000307,318,0
2510,31.750000000000597,315,0
2511,30.70000000000067,396,0
2512,32.20000000000044,246,0
2513,23.50000000000034,360,0
2514,38.250000000000455,275,0
2515,38.40000000000035,272,0
2516,30.500000000000725,430,0
2517,22.45000000000033,381,0
2518,29.050000000000523,249,0
2519,23.150000000000347,367,0
2520,26.70000000000053,356,0
2521,27.650000000000617,427,0
2522,28.15000000000026,387,0
2523,27.900000000000617,362,0
2524,33.40000000000036,222,0
2525,31.150000000000304,387,0
2526,39.30000000000092,434,0
2527,34.55000000000045,319,0
2528,36.50000000000034,280,0
2529,28.900000000000148,252,0
2530,45.30000000000044,314,0
2531,47.25000000000023,275,0
2532,25.100000000000264,328,0
2533,27.350000000000236,343,0
2534,25.200000000000614,326,0
2535,34.500000000000526,380,0
2536,30.900000000000304,272,0
2537,44.600000000000534,358,0
2538,36.40000000000087,432,0
2539,28.900000000000702,402,0
2540,29.050000000000423,249,0
2541,99.85000000000012,663,0
2542,25.800000000000296,314,0
2543,37.9500000000005,281,0
2544,30.45000000000057,311,0
2545,29.500000000000696,420,0
2546,27.65000000000032,427,0
2547,27.65000000000046,397,0
2548,26.600000000000477,388,0
2549,32.55000000000051,239,0
2550,29.450000000000443,361,0
2551,26.950000000000372,501,0
2552,29.05000000000065,399,0
2553,28.950000000000443,311,0
2554,26.700000000000458,296,0
2555,27.65000000000046,337,0
2556,20.900000000000475,472,0
2557,27.7000000000006,426,0
2558,31.000000000000412,210,0
2559,31.60000000000028,348,0
2560,22.050000000000864,479,0
2561,29.800000000000367,324,0
2562,43.7500000000004,315,0
2563,25.650000000000205,407,0
2564,27.25000000000057,405,0
2565,28.200000000000642,386,0
2566,24.90000000000049,392,0
2567,35.750000000000654,355,0
2568,30.150000000000475,317,0
2569,32.600000000000605,388,0
2570,34.850000000000236,403,0
2571,37.1500000000005,387,0
2572,41.150000000000475,277,0
2573,39.75000000000044,245,0
2574,29.90000000000053,322,0
2575,21.40000000000012,432,0
2576,30.650000000000503,277,0
2577,33.85000000000035,243,0
2578,42.850000000000364,273,0
2579,24.65000000000083,427,0
2580,23.10000000000045,368,0
2581,32.450000000000315,391,0
2582,26.200000000000742,396,0
2583,29.05000000000028,279,0
2584,29.85000000000062,323,0
2585,26.95000000000043,441,0
2586,42.85000000000045,273,0
2587,27.600000000000392,278,0
2588,26.450000000000358,301,0
2589,33.95000000000044,271,0
2590,24.00000000000074,350,0
2591,30.9500000000008,391,0
2592,22.90000000000063,372,0
2593,35.65000000000036,357,0
2594,22.55000000000051,499,0
2595,34.75000000000044,315,0
2596,25.30000000000061,324,0
2597,29.25000000000047,275,0
2598,35.05000000000027,309,0
2599,26.550000000000637,389,0
2600,30.300000000000523,404,0
2601,36.95000000000053,391,0
2602,32.850000000000364,353,0
2603,22.500000000000938,470,0
2604,37.20000000000063,386,0
2605,30.550000000000466,279,0
2606,34.750000000000384,315,0
2607,25.950000000000685,461,0
2608,27.800000000000637,394,0
2609,27.500000000000227,400,0
2610,33.700000000000685,396,0
2611,26.30000000000085,424,0
2612,29.85000000000035,353,0
2613,28.200000000000344,266,0
2614,41.05000000000044,279,0
2615,26.700000000000585,386,0
2616,29.700000000000088,236,0
2617,24.850000000000634,393,0
2618,34.350000000000364,293,0
2619,25.150000000000475,327,0
2620,25.350000000000207,323,0
2621,29.400000000000446,422,0
2622,48.90000000000049,272,0
2623,33.100000000000406,318,0
2624,28.60000000000042,318,0
2625,23.40000000000049,362,0
2626,35.40000000000022,242,0
2627,30.80000000000085,394,0
2628,35.100000000000875,398,0
2629,27.200000000000443,286,0
2630,34.400000000000716,382,0
2631,29.25000000000027,245,0
2632,28.25000000000057,385,0
2633,30.300000000000324,224,0
2634,30.850000000000364,363,0
2635,34.95000000000053,281,0
2636,19.000000000000895,480,0
2637,27.35000000000045,463,0
2638,21.70000000000087,396,0
2639,32.55000000000035,239,0
2640,30.850000000000577,363,0
2641,31.950000000000514,401,0
2642,32.60000000000025,178,0
2643,27.800000000000452,394,0
2644,27.85000000000076,393,0
2645,32.15000000000093,427,0
2646,39.350000000000534,313,0
2647,28.40000000000019,262,0
2648,30.20000000000053,316,0
2649,32.050000000000324,309,0
2650,21.350000000000904,433,0
2651,27.20000000000043,286,0
2652,32.350000000000506,393,0
2653,30.70000000000033,276,0
2654,33.0000000000004,320,0
2655,30.750000000000554,365,0
2656,48.35000000000045,283,0
2657,34.05000000000051,269,0
2658,34.150000000000446,477,0
2659,30.000000000000483,350,0
2660,37.850000000000335,283,0
2661,46.400000000000446,232,0
2662,33.20000000000071,406,0
2663,40.700000000000315,196,0
2664,25.350000000000534,413,0
2665,46.800000000000495,254,0
2666,29.65000000000039,237,0
2667,29.050000000000452,249,0
2668,23.600000000000406,388,0
2669,42.550000000000495,339,0
2670,30.400000000000432,312,0
2671,25.350000000000392,353,0
2672,39.15000000000083,437,0
2673,30.650000000000446,277,0
2674,29.450000000000273,241,0
2675,28.000000000000583,390,0
2676,33.00000000000054,320,0
2677,103.95000000000051,581,0
2678,42.95000000000053,391,0
2679,29.600000000000534,358,0
2680,28.50000000000054,350,0
2681,36.80000000000085,394,0
2682,22.350000000000705,503,0
2683,45.30000000000037,314,0
2684,32.30000000000041,274,0
2685,24.050000000000296,349,0
2686,40.0000000000005,240,0
2687,35.050000000000665,309,0
2688,26.050000000000168,309,0
2689,44.45000000000026,361,0
2690,24.750000000000412,395,0
2691,29.30000000000058,394,0
2692,38.55000000000041,359,0
2693,26.850000000000605,323,0
2694,114.49999999999982,550,0
2695,25.0000000000002,330,0
2696,28.10000000000052,268,0
2697,28.650000000000347,317,0
2698,29.350000000000662,363,0
2699,26.500000000000384,390,0
2700,31.750000000000412,285,0
2701,34.05000000000042,359,0
2702,38.150000000000375,277,0
2703,39.350000000000435,283,0
2704,31.350000000000634,383,0
2705,32.65000000000053,477,0
2706,26.700000000000443,386,0
2707,26.90000000000059,442,0
2708,23.200000000000557,396,0
2709,30.2000000000007,466,0
2710,29.55000000000028,239,0
2711,106.3499999999997,563,0
2712,28.950000000000287,251,0
2713,31.450000000000543,351,0
2714,27.90000000000036,392,0
2715,34.80000000000044,404,0
2716,19.25000000000105,505,0
2717,40.55000000000068,349,0
2718,37.750000000000384,345,0
2719,31.450000000000273,201,0
2720,26.85000000000025,353,0
2721,26.95000000000026,291,0
2722,29.100000000000406,278,0
2723,29.200000000000657,426,0
2724,33.25000000000047,345,0
2725,17.200000000000344,486,0
2726,27.65000000000117,547,0
2727,25.550000000000438,349,0
2728,20.450000000000458,511,0
2729,25.600000000000207,318,0
2730,100.95000000000009,701,0
2731,29.250000000000313,275,0
2732,25.300000000000665,324,0
2733,19.4500000000004,471,0
2734,25.900000000000304,432,0
2735,21.650000000000304,397,0
2736,27.35000000000042,313,0
2737,30.550000000000182,369,0
2738,28.900000000000404,402,0
2739,34.2000000000006,326,0
2740,25.20000000000023,356,0
2741,28.550000000000566,319,0
2742,28.150000000000333,387,0
2743,28.350000000000378,263,0
2744,28.75000000000037,345,0
2745,35.750000000000625,385,0
2746,29.050000000000594,309,0
2747,32.500000000000426,360,0
2748,27.300000000000523,434,0
2749,32.25000000000064,425,0
2750,34.250000000000554,355,0
2751,32.0000000000006,280,0
2752,41.20000000000046,306,0
2753,38.50000000000044,240,0
2754,35.90000000000043,292,0
2755,37.500000000000355,230,0
2756,28.9500000000003,251,0
2757,23.300000000000622,364,0
2758,29.900000000000674,352,0
2759,30.800000000000452,244,0
2760,33.55000000000031,399,0
2761,21.700000000000585,516,0
2762,27.750000000000327,275,0
2763,24.7000000000004,396,0
2764,37.55000000000052,319,0
2765,34.35000000000038,233,0
2766,32.250000000000256,275,0
2767,25.90000000000036,312,0
2768,31.500000000000526,290,0
2769,23.150000000000688,517,0
2770,37.00000000000057,270,0
2771,33.250000000000526,315,0
2772,28.850000000000662,403,0
2773,31.100000000000193,268,0
2774,39.95000000000044,271,0
2775,41.45000000000047,241,0
2776,33.350000000000364,403,0
2777,23.950000000000443,351,0
2778,26.600000000000463,298,0
2779,99.84999999999964,543,0
2780,35.250000000000355,395,0
2781,34.500000000000526,350,0
2782,31.200000000000557,356,0
2783,37.900000000000446,312,0
2784,33.7500000000005,275,0
2785,33.80000000000038,424,0
2786,27.900000000000603,422,0
2787,28.300000000000665,354,0
2788,30.40000000000049,222,0
2789,36.950000000000415,241,0
2790,33.25000000000091,435,0
2791,33.600000000000406,308,0
2792,27.300000000000566,284,0
2793,29.45000000000053,391,0
2794,32.20000000000044,426,0
2795,21.900000000000176,422,0
2796,25.00000000000034,330,0
2797,37.65000000000059,317,0
2798,32.80000000000058,384,0
2799,32.00000000000033,280,0
2800,28.400000000000247,322,0
2801,41.15000000000043,277,0
2802,30.700000000000287,426,0
2803,30.70000000000013,276,0
2804,35.15000000000042,277,0
2805,30.200000000000202,466,0
2806,29.450000000000287,391,0
2807,25.400000000000503,352,0
2808,34.650000000000574,317,0
2809,30.60000000000062,428,0
2810,38.10000000000028,308,0
2811,30.400000000000404,312,0
2812,26.300000000000367,394,0
2813,45.350000000000676,313,0
2814,26.90000000000029,292,0
2815,25.550000000000594,349,0
2816,27.950000000000216,391,0
2817,25.30000000000051,324,0
2818,44.00000000000051,310,0
2819,32.50000000000048,240,0
2820,29.750000000000355,355,0
2821,31.7000000000005,316,0
2822,32.50000000000033,270,0
2823,95.74999999999959,595,0
2824,32.300000000000566,304,0
2825,38.7500000000005,355,0
2826,30.10000000000035,348,0
2827,39.950000000000315,361,0
2828,25.600000000000847,438,0
2829,30.950000000000273,271,0
2830,28.400000000000475,322,0
2831,107.84999999999947,473,0
2832,23.10000000000052,368,0
2833,31.10000000000049,478,0
2834,23.800000000000395,444,0
2835,30.100000000000364,348,0
2836,29.050000000000466,249,0
2837,28.500000000000284,320,0
2838,35.300000000000324,274,0
2839,105.04999999999932,439,0
2840,30.000000000000597,350,0
2841,30.300000000000523,344,0
2842,23.550000000000438,359,0
2843,33.9000000000005,242,0
2844,33.15000000000036,347,0
2845,44.250000000000455,275,0
2846,26.000000000000284,310,0
2847,25.950000000000358,311,0
2848,28.750000000000554,315,0
2849,27.250000000000625,285,0
2850,16.050000000000338,629,0
2851,33.800000000000395,364,0
2852,28.800000000000466,314,0
2853,29.000000000000227,280,0
2854,26.60000000000069,388,0
2855,34.000000000000796,390,0
2856,34.60000000000052,348,0
2857,29.1500000000008,397,0
