nivel,episod,recompensa,pasi,succes,epsilon
2,238,32.450000000000244,211,0,0.7881088379839447
2,239,14.15000000000034,187,0,0.7873207291459607
2,240,138.1499999999976,497,0,0.7865334084168147
2,241,24.050000000000253,169,0,0.7857468750083979
2,242,84.65000000000053,307,0,0.7849611281333895
2,243,35.250000000000256,155,0,0.784176167005256
2,244,34.85000000000032,163,0,0.7833919908382508
2,245,34.90000000000023,162,0,0.7826085988474126
2,246,15.650000000000233,157,0,0.7818259902485653
2,247,31.100000000000364,208,0,0.7810441642583167
2,248,27.35000000000025,163,0,0.7802631200940584
2,249,15.600000000000122,158,0,0.7794828569739644
2,250,89.85000000000024,233,0,0.7787033741169904
2,251,31.95000000000026,161,0,0.7779246707428734
2,252,26.10000000000022,158,0,0.7771467460721305
2,253,15.050000000000168,169,0,0.7763695993260584
2,254,16.40000000000009,142,0,0.7755932297267324
2,255,17.900000000000134,112,0,0.7748176364970056
2,256,141.54999999999865,459,0,0.7740428188605086
2,257,18.700000000000102,96,0,0.7732687760416481
2,258,34.95000000000033,161,0,0.7724955072656065
2,259,24.700000000000244,156,0,0.7717230117583408
2,260,31.40000000000026,172,0,0.7709512887465825
2,261,16.800000000000225,134,0,0.7701803374578359
2,262,124.19999999999887,386,0,0.7694101571203781
2,263,34.300000000000296,174,0,0.7686407469632577
2,264,28.80000000000024,164,0,0.7678721062162944
2,265,28.2500000000003,235,0,0.7671042341100781
2,266,34.450000000000344,201,0,0.766337129875968
2,267,24.90000000000012,122,0,0.7655707927460921
2,268,25.000000000000213,120,0,0.764805221953346
2,269,24.650000000000205,157,0,0.7640404167313927
2,270,303.44999999999834,431,1,0.7632763763146613
2,271,140.59999999999792,478,0,0.7625130999383466
2,272,17.850000000000136,113,0,0.7617505868384082
2,273,17.850000000000136,113,0,0.7609888362515699
2,274,32.05000000000024,159,0,0.7602278474153183
2,275,24.350000000000165,133,0,0.759467619567903
2,276,128.09999999999906,308,0,0.7587081519483351
2,277,24.250000000000128,195,0,0.7579494437963867
2,278,92.65000000000016,237,0,0.7571914943525904
2,279,25.900000000000247,162,0,0.7564343028582378
2,280,27.600000000000207,158,0,0.7556778685553796
2,281,18.150000000000134,107,0,0.7549221906868242
2,282,30.65000000000019,157,0,0.7541672684961374
2,283,33.600000000000236,158,0,0.7534131012276413
2,284,29.10000000000025,158,0,0.7526596881264136
2,285,90.80000000000034,274,0,0.7519070284382872
2,286,18.30000000000011,104,0,0.7511551214098489
2,287,140.7499999999988,385,0,0.750403966288439
2,288,25.050000000000125,119,0,0.7496535623221505
2,289,26.350000000000236,243,0,0.7489039087598284
2,290,26.30000000000014,124,0,0.7481550048510686
2,291,33.60000000000012,158,0,0.7474068498462175
2,292,92.70000000000017,236,0,0.7466594429963713
2,293,82.35000000000035,233,0,0.745912783553375
2,294,17.45000000000016,121,0,0.7451668707698216
2,295,16.35000000000022,143,0,0.7444217038990517
2,296,88.05000000000037,239,0,0.7436772821951526
2,297,24.25000000000027,165,0,0.7429336049129575
2,298,127.09999999999964,328,0,0.7421906713080445
2,299,30.300000000000267,164,0,0.7414484806367364
2,300,34.80000000000025,164,0,0.7407070321560997
2,301,26.20000000000023,156,0,0.7399663251239436
2,302,18.200000000000102,106,0,0.7392263587988196
2,303,17.50000000000017,120,0,0.7384871324400207
2,304,92.80000000000008,234,0,0.7377486453075807
2,305,16.900000000000176,132,0,0.737010896662273
2,306,17.900000000000134,112,0,0.7362738857656108
2,307,24.800000000000153,124,0,0.7355376118798452
2,308,24.550000000000253,159,0,0.7348020742679654
2,309,26.0000000000002,160,0,0.7340672721936974
2,310,24.950000000000145,121,0,0.7333332049215037
2,311,302.4499999999989,391,1,0.7325998717165821
2,312,86.90000000000002,232,0,0.7318672718448656
2,313,22.05000000000021,209,0,0.7311354045730207
2,314,33.10000000000021,198,0,0.7304042691684477
2,315,18.250000000000128,105,0,0.7296738648992792
2,316,31.70000000000016,136,0,0.7289441910343799
2,317,25.050000000000196,119,0,0.7282152468433455
2,318,86.10000000000032,248,0,0.7274870315965022
2,319,25.650000000000247,167,0,0.7267595445649057
2,320,31.50000000000034,200,0,0.7260327850203407
2,321,38.5000000000002,120,0,0.7253067522353204
2,322,15.150000000000297,167,0,0.724581445483085
2,323,15.150000000000233,167,0,0.723856864037602
2,324,91.3,234,0,0.7231330071735643
2,325,30.45000000000023,161,0,0.7224098741663908
2,326,16.55000000000021,139,0,0.7216874642922244
2,327,85.05000000000011,239,0,0.7209657768279322
2,328,34.9500000000002,161,0,0.7202448110511043
2,329,31.90000000000026,162,0,0.7195245662400531
2,330,17.200000000000188,126,0,0.7188050416738131
2,331,35.50000000000023,120,0,0.7180862366321393
2,332,16.600000000000193,138,0,0.7173681503955072
2,333,88.70000000000014,316,0,0.7166507822451117
2,334,23.000000000000227,160,0,0.7159341314628666
2,335,17.25000000000017,125,0,0.7152181973314037
2,336,128.54999999999927,299,0,0.7145029791340722
2,337,29.55000000000021,119,0,0.7137884761549381
2,338,145.69999999999885,346,0,0.7130746876787832
2,339,83.75000000000018,235,0,0.7123616129911045
2,340,17.050000000000196,129,0,0.7116492513781133
2,341,18.850000000000094,93,0,0.7109376021267352
2,342,89.5000000000003,240,0,0.7102266645246085
2,343,36.40000000000026,162,0,0.7095164378600839
2,344,27.55000000000024,159,0,0.7088069214222238
2,345,31.050000000000153,119,0,0.7080981145008015
2,346,92.90000000000013,232,0,0.7073900163863007
2,347,27.650000000000233,157,0,0.7066826263699144
2,348,27.15000000000012,167,0,0.7059759437435444
2,349,26.000000000000156,160,0,0.7052699677998009
2,350,130.14999999999975,267,0,0.704564697832001
2,351,18.200000000000102,106,0,0.7038601331341691
2,352,18.000000000000114,110,0,0.7031562730010349
2,353,16.900000000000176,132,0,0.7024531167280339
2,354,27.700000000000202,156,0,0.7017506636113059
2,355,33.05000000000028,169,0,0.7010489129476946
2,356,18.050000000000125,109,0,0.7003478640347469
2,357,18.40000000000012,102,0,0.6996475161707122
2,358,18.500000000000114,100,0,0.6989478686545415
2,359,34.600000000000236,168,0,0.698248920785887
2,360,31.000000000000128,120,0,0.6975506718651011
2,361,311.99999999999835,380,1,0.6968531211932361
2,362,35.10000000000012,128,0,0.6961562680720428
2,363,92.65000000000008,237,0,0.6954601118039707
2,364,30.55000000000024,159,0,0.6947646516921667
2,365,35.25000000000023,155,0,0.6940698870404746
2,366,24.700000000000202,156,0,0.6933758171534341
2,367,128.54999999999922,299,0,0.6926824413362807
2,368,35.25000000000031,155,0,0.6919897588949444
2,369,35.15000000000025,157,0,0.6912977691360495
2,370,17.900000000000134,112,0,0.6906064713669134
2,371,91.20000000000014,236,0,0.6899158648955466
2,372,17.25000000000017,125,0,0.689225949030651
2,373,17.55000000000014,119,0,0.6885367230816204
2,374,32.15000000000023,157,0,0.6878481863585387
2,375,17.800000000000153,114,0,0.6871603381721801
2,376,83.70000000000023,206,0,0.686473177834008
2,377,18.20000000000013,106,0,0.685786704656174
2,378,28.050000000000196,119,0,0.6851009179515178
2,379,27.65000000000032,157,0,0.6844158170335664
2,380,27.85000000000022,123,0,0.6837314012165328
2,381,28.100000000000122,118,0,0.6830476698153162
2,382,18.050000000000153,109,0,0.6823646221455009
2,383,17.650000000000148,117,0,0.6816822575233553
2,384,147.44999999999885,341,0,0.6810005752658319
2,385,30.500000000000256,160,0,0.680319574690566
2,386,82.45000000000032,201,0,0.6796392551158754
2,387,36.700000000000244,156,0,0.6789596158607596
2,388,35.30000000000024,124,0,0.6782806562448989
2,389,19.250000000000057,85,0,0.677602375588654
2,390,16.950000000000173,131,0,0.6769247732130653
2,391,15.950000000000074,151,0,0.6762478484398523
2,392,17.700000000000145,116,0,0.6755716005914124
2,393,18.450000000000102,101,0,0.674896028990821
2,394,37.00000000000021,120,0,0.6742211329618302
2,395,88.20000000000026,236,0,0.6735469118288684
2,396,302.9499999999988,351,1,0.6728733649170395
2,397,15.05000000000011,169,0,0.6722004915521225
2,398,129.69999999999942,276,0,0.6715282910605703
2,399,144.4499999999993,311,0,0.6708567627695098
2,400,16.800000000000168,134,0,0.6701859060067403
2,401,33.800000000000225,124,0,0.6695157201007336
2,402,33.9500000000002,121,0,0.6688462043806328
2,403,33.7500000000002,155,0,0.6681773581762521
2,404,24.55000000000021,159,0,0.6675091808180759
2,405,85.50000000000027,230,0,0.6668416716372578
2,406,29.600000000000136,118,0,0.6661748299656206
2,407,15.100000000000314,168,0,0.6655086551356549
2,408,17.450000000000173,121,0,0.6648431464805192
2,409,31.100000000000207,118,0,0.6641783033340387
2,410,33.60000000000018,158,0,0.6635141250307047
2,411,29.400000000000205,122,0,0.662850610905674
2,412,17.10000000000018,128,0,0.6621877602947683
2,413,304.3999999999992,322,1,0.6615255725344735
2,414,17.050000000000168,129,0,0.660864046961939
2,415,17.750000000000156,115,0,0.660203182914977
2,416,18.400000000000134,102,0,0.6595429797320621
2,417,302.9999999999992,350,1,0.6588834367523301
2,418,18.500000000000114,100,0,0.6582245533155777
2,419,17.800000000000153,114,0,0.6575663287622622
2,420,304.6499999999992,317,1,0.6569087624334999
2,421,17.800000000000153,114,0,0.6562518536710664
2,422,130.6999999999993,256,0,0.6555956018173954
2,423,143.14999999999918,307,0,0.654940006215578
2,424,16.200000000000244,146,0,0.6542850662093624
2,425,38.50000000000021,120,0,0.6536307811431531
2,426,32.55000000000021,119,0,0.65297715036201
2,427,17.15000000000019,127,0,0.6523241732116479
2,428,38.00000000000024,130,0,0.6516718490384363
2,429,30.950000000000145,121,0,0.6510201771893979
2,430,32.15000000000023,157,0,0.6503691570122084
2,431,17.35000000000018,123,0,0.6497187878551962
2,432,15.600000000000279,158,0,0.649069069067341
2,433,34.650000000000276,167,0,0.6484199999982736
2,434,18.350000000000122,103,0,0.6477715799982753
2,435,33.60000000000022,158,0,0.647123808418277
2,436,312.2499999999992,315,1,0.6464766846098587
2,437,17.800000000000153,114,0,0.6458302079252489
2,438,31.050000000000196,119,0,0.6451843777173236
2,439,26.10000000000022,158,0,0.6445391933396063
2,440,32.150000000000205,157,0,0.6438946541462667
2,441,26.600000000000136,118,0,0.6432507594921204
2,442,131.4999999999995,240,0,0.6426075087326283
2,443,18.000000000000128,110,0,0.6419649012238956
2,444,19.000000000000085,90,0,0.6413229363226717
2,445,32.00000000000024,160,0,0.640681613386349
2,446,14.550000000000338,179,0,0.6400409317729626
2,447,16.950000000000188,131,0,0.6394008908411897
2,448,17.80000000000014,114,0,0.6387614899503485
2,449,91.90000000000002,192,0,0.6381227284603982
2,450,24.60000000000025,158,0,0.6374846057319378
2,451,35.4500000000002,121,0,0.6368471211262058
2,452,24.350000000000136,133,0,0.6362102740050796
2,453,35.60000000000021,118,0,0.6355740637310745
2,454,26.500000000000185,120,0,0.6349384896673435
2,455,26.550000000000125,119,0,0.6343035511776761
2,456,304.99999999999903,310,1,0.6336692476264985
2,457,16.55000000000021,139,0,0.6330355783788719
2,458,18.450000000000102,101,0,0.632402542800493
2,459,90.09999999999998,198,0,0.6317701402576925
2,460,87.25000000000024,195,0,0.6311383701174348
2,461,35.55000000000021,119,0,0.6305072317473174
2,462,27.950000000000216,121,0,0.6298767245155701
2,463,33.600000000000236,158,0,0.6292468477910546
2,464,26.400000000000134,122,0,0.6286176009432635
2,465,315.89999999999907,272,1,0.6279889833423202
2,466,33.35000000000025,163,0,0.6273609943589779
2,467,28.000000000000156,120,0,0.6267336333646188
2,468,94.60000000000012,198,0,0.6261068997312542
2,469,309.6999999999991,306,1,0.6254807928315229
2,470,36.9500000000002,121,0,0.6248553120386914
2,471,26.600000000000136,118,0,0.6242304567266527
2,472,34.15000000000009,177,0,0.623606226269926
2,473,304.9999999999992,310,1,0.6229826200436561
2,474,24.950000000000202,121,0,0.6223596374236124
2,475,38.45000000000023,121,0,0.6217372777861888
2,476,18.150000000000134,107,0,0.6211155405084027
2,477,32.20000000000016,126,0,0.6204944249678943
2,478,18.5000000000001,100,0,0.6198739305429264
2,479,16.40000000000019,142,0,0.6192540566123834
2,480,306.74999999999903,275,1,0.6186348025557711
2,481,37.10000000000019,118,0,0.6180161677532153
2,482,149.29999999999916,304,0,0.6173981515854621
2,483,91.2000000000002,236,0,0.6167807534338766
2,484,313.0499999999991,269,1,0.6161639726804428
2,485,27.500000000000227,160,0,0.6155478087077623
2,486,16.400000000000205,142,0,0.6149322608990545
2,487,88.85000000000004,193,0,0.6143173286381555
2,488,38.25000000000013,125,0,0.6137030113095173
2,489,28.050000000000125,119,0,0.6130893082982078
2,490,18.700000000000102,96,0,0.6124762189899097
2,491,17.850000000000136,113,0,0.6118637427709198
2,492,315.9999999999991,270,1,0.6112518790281489
2,493,18.250000000000128,105,0,0.6106406271491208
2,494,17.200000000000188,126,0,0.6100299865219717
2,495,35.100000000000236,158,0,0.6094199565354498
2,496,17.300000000000182,124,0,0.6088105365789144
2,497,91.75000000000021,195,0,0.6082017260423355
2,498,32.10000000000015,128,0,0.6075935243162931
2,499,314.149999999999,277,1,0.6069859307919768
2,500,30.90000000000022,122,0,0.6063789448611848
2,501,13.30000000000041,204,0,0.6057725659163237
2,502,17.650000000000162,117,0,0.6051667933504074
2,503,17.650000000000176,117,0,0.6045616265570569
2,504,85.75000000000018,195,0,0.6039570649304998
2,505,18.85000000000008,93,0,0.6033531078655693
2,506,38.35000000000021,123,0,0.6027497547577038
2,507,314.1499999999993,307,1,0.602147005002946
2,508,18.450000000000102,101,0,0.6015448579979431
2,509,15.350000000000293,163,0,0.6009433131399452
2,510,313.6499999999987,317,1,0.6003423698268052
2,511,17.10000000000018,128,0,0.5997420274569785
2,512,17.70000000000016,116,0,0.5991422854295215
2,513,35.550000000000196,119,0,0.598543143144092
2,514,17.20000000000016,126,0,0.5979446000009478
2,515,33.80000000000021,124,0,0.5973466554009469
2,516,93.35000000000004,193,0,0.596749308745546
2,517,17.850000000000122,113,0,0.5961525594368005
2,518,33.70000000000023,156,0,0.5955564068773637
2,519,147.94999999999914,271,0,0.5949608504704863
2,520,32.450000000000145,121,0,0.5943658896200158
2,521,34.10000000000021,118,0,0.5937715237303958
2,522,26.350000000000207,123,0,0.5931777522066654
2,523,309.7999999999992,304,1,0.5925845744544587
2,524,17.300000000000182,124,0,0.5919919898800042
2,525,18.40000000000012,102,0,0.5913999978901242
2,526,32.05000000000024,159,0,0.590808597892234
2,527,35.60000000000015,118,0,0.5902177892943418
2,528,19.15000000000009,87,0,0.5896275715050474
2,529,131.5499999999996,239,0,0.5890379439335424
2,530,24.850000000000122,123,0,0.5884489059896089
2,531,17.650000000000148,117,0,0.5878604570836192
2,532,24.950000000000145,121,0,0.5872725966265356
2,533,26.60000000000015,118,0,0.5866853240299091
2,534,37.10000000000019,118,0,0.5860986387058792
2,535,149.2999999999994,244,0,0.5855125400671733
2,536,18.90000000000009,92,0,0.5849270275271061
2,537,24.80000000000021,124,0,0.584342100499579
2,538,92.80000000000025,234,0,0.5837577583990794
2,539,87.15000000000025,197,0,0.5831740006406804
2,540,313.8999999999991,312,1,0.5825908266400397
2,541,18.700000000000102,96,0,0.5820082358133997
2,542,37.05000000000015,89,0,0.5814262275775862
2,543,131.74999999999937,235,0,0.5808448013500086
2,544,85.80000000000017,194,0,0.5802639565486586
2,545,26.100000000000108,128,0,0.57968369259211
2,546,31.100000000000207,118,0,0.5791040088995179
2,547,33.9500000000001,121,0,0.5785249048906184
2,548,18.40000000000012,102,0,0.5779463799857277
2,549,84.25000000000007,165,0,0.577368433605742
2,550,317.34999999999906,273,1,0.5767910651721362
2,551,17.10000000000018,128,0,0.576214274106964
2,552,131.59999999999962,238,0,0.5756380598328571
2,553,35.50000000000013,120,0,0.5750624217730242
2,554,38.50000000000024,120,0,0.5744873593512512
2,555,34.10000000000021,118,0,0.5739128719918999
2,556,129.2499999999995,285,0,0.573338959119908
2,557,35.450000000000216,121,0,0.572765620160788
2,558,16.400000000000233,142,0,0.5721928545406272
2,559,35.55000000000021,119,0,0.5716206616860866
2,560,146.64999999999912,267,0,0.5710490410244006
2,561,89.20000000000006,156,0,0.5704779919833761
